Region,Site Name,EPA ID,City,State,Zip Code,County,Primary Latitude,Primary Longitude,FF,NAI,NPL Status,Site Category,Category Code,HRS Score,Listing (Finalized) Date,Proposed Date,Preferred Contaminant Name,CAS Number,Site ID
1,OLD SOUTHINGTON LANDFILL,CTD980670806,SOUTHINGTON,CT,6489,HARTFORD,41.579169,-72.881939,N,N,Deleted from the Final NPL,Waste Management,WM,54.34999847,9/21/1984,9/8/1983,VANADIUM,7440-62-2,100251
1,OLD SOUTHINGTON LANDFILL,CTD980670806,SOUTHINGTON,CT,6489,HARTFORD,41.579169,-72.881939,N,N,Deleted from the Final NPL,Waste Management,WM,54.34999847,9/21/1984,9/8/1983,XYLENE (MIXED ISOMERS),1330-20-7,100251
1,OLD SOUTHINGTON LANDFILL,CTD980670806,SOUTHINGTON,CT,6489,HARTFORD,41.579169,-72.881939,N,N,Deleted from the Final NPL,Waste Management,WM,54.34999847,9/21/1984,9/8/1983,ZINC,7440-66-6,100251
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"1,1,1-TRICHLOROETHANE",71-55-6,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"1,1-DICHLOROETHANE",75-34-3,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"1,1-DICHLOROETHENE",75-35-4,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"1,2-DICHLOROBENZENE",95-50-1,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,ACETONE,67-64-1,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,BENZENE,71-43-2,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,BENZO(B)FLUORANTHENE,205-99-2,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,BENZO(K)FLUORANTHENE,207-08-9,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,BENZO[A]PYRENE,50-32-8,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CADMIUM,7440-43-9,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH),E17001801,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CHLOROBENZENE,108-90-7,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CHLOROETHENE (VINYL CHLORIDE),75-01-4,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CHLOROFORM,67-66-3,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CHRYSENE,218-01-9,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,COPPER,7440-50-8,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,CYANIDE,57-12-5,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,DIBUTYL PHTHALATE,84-74-2,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,DICHLOROMETHANE (METHYLENE CHLORIDE),75-09-2,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,DIETHYL PHTHALATE,84-66-2,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,ETHYLBENZENE,100-41-4,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"INDENO(1,2,3-CD)PYRENE",193-39-5,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,MERCURY,7439-97-6,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,NAPHTHALENE,91-20-3,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,NICKEL,7440-02-0,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,POLYCHLORINATED BIPHENYLS (PCBs),1336-36-3,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,TETRACHLOROETHENE,127-18-4,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,TOLUENE,108-88-3,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,"TRANS-1,2-DICHLOROETHENE",156-60-5,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,TRICHLOROETHENE,79-01-6,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,VOC,E761346,101437
1,OLD SPRINGFIELD LANDFILL,VTD000860239,SPRINGFIELD,VT,5156,WINDSOR,43.272781,-72.466669,N,N,Currently on the Final NPL,Waste Management,WM,34.79000092,9/8/1983,12/30/1982,XYLENE (MIXED ISOMERS),1330-20-7,101437
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,"2,4,4-Trimethyl-1-pentene",107-39-1,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,"2,4,4-Trimethyl-2-pentene",107-40-4,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,AMMONIA,7664-41-7,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,BENZO[A]PYRENE,50-32-8,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,CHROMIUM,7440-47-3,100438
1,OLIN CHEMICAL,MAD001403104,WILMINGTON,MA,1887,MIDDLESEX,42.528056,-71.153889,N,N,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,50,4/19/2006,9/14/2005,N-NITROSODIMETHYLAMINE,62-75-9,100438
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,1,1,2-TETRACHLOROETHANE",630-20-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,1,1-TRICHLOROETHANE",71-55-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,1,2,2-TETRACHLOROETHANE",79-34-5,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,1-DICHLOROETHANE",75-34-3,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,1-DICHLOROETHENE",75-35-4,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2,4-TRIMETHYLBENZENE",95-63-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DIBROMOETHANE",106-93-4,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DICHLOROBENZENE",95-50-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DICHLOROETHANE",107-06-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",540-59-0,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DIHYDROACENAPHTHYLENE",83-32-9,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,2-DIMETHYLBENZENE (O-XYLENE)",95-47-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,3 (OR 1,4)-DIMETHYLBENZENE (M (OR P)-XYLENE)",179601-23-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,3,5-TRIMETHYLBENZENE",108-67-8,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,4-DICHLOROBENZENE",106-46-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"1,4-DIOXANE",123-91-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,"2,4-DINITROTOLUENE",121-14-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,2-BUTANONE (METHYL ETHYL KETONE),78-93-3,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,2-HEXANONE,591-78-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,2-METHYLNAPHTHALENE,91-57-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,2-METHYLPHENOL (O-CRESOL),95-48-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,4-(4-AMINO-3-CHLOROPHENYL)-2-CHLOROANILINE,91-94-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,4-CHLOROANILINE,106-47-8,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE),108-10-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,4-METHYLPHENOL (P-CRESOL),106-44-5,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,4-NITROPHENOL,100-02-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,9H-CARBAZOLE,86-74-8,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,9H-FLUORENE,86-73-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ACENAPHTHYLENE,208-96-8,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ACETONE,67-64-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ALDRIN,309-00-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ALPHA-CHLORDANE,5103-71-9,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ALPHA-HEXACHLOROCYCLOHEXANE,319-84-6,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ALUMINUM,7429-90-5,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ANTHRACENE,120-12-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ANTIMONY,7440-36-0,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,AROCLOR 1254,11097-69-1,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,AROCLOR 1260,11096-82-5,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,ARSENIC,7440-38-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BARIUM,7440-39-3,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZENE,71-43-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZO(B)FLUORANTHENE,205-99-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZO(GHI)PERYLENE,191-24-2,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZO(K)FLUORANTHENE,207-08-9,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZOIC ACID,65-85-0,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZO[A]ANTHRACENE,56-55-3,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BENZO[A]PYRENE,50-32-8,100960
" of two""",,,,,,,,,,,,,,,,,,,
1,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,MA2570024487,FALMOUTH,MA,2542,BARNSTABLE,41.651666,-70.521388,Y,Y,Currently on the Final NPL,Waste Management,WM,45.91999817,11/21/1989,7/14/1989,BERYLLIUM,7440-41-7,100960
" of two""",,,,,,,,,,,,,,,,,,,
