Rank,epoch,train_MSE,train_RMSE,train_R2,validation_MSE,validation_RMSE,validation_R2,best_so_far
525,1130,1905.040771,43.64677275,0.435408235,2784.62793,52.7695739,0.18224597,FALSE
526,1415,1878.115234,43.33722689,0.443388104,2784.672852,52.76999954,0.182232797,FALSE
527,1452,1877.058838,43.32503708,0.443701148,2784.719238,52.77043906,0.182219148,FALSE
528,848,1966.221191,44.34209277,0.417276382,2784.890137,52.7720583,0.182168961,FALSE
529,1094,1914.592163,43.75605287,0.432577491,2784.911377,52.77225954,0.182162702,FALSE
530,1363,1888.836792,43.46075002,0.440210581,2784.956055,52.77268285,0.182149589,FALSE
531,916,1993.418701,44.64771776,0.409215927,2785.186768,52.77486871,0.182081878,FALSE
532,1059,1926.968018,43.89724385,0.428909719,2785.467041,52.77752401,0.181999505,FALSE
533,1420,1877.594727,43.33122115,0.443542361,2785.595947,52.77874522,0.181961715,FALSE
534,1135,1910.245117,43.70635099,0.433865845,2785.696777,52.77970043,0.181932032,FALSE
535,1480,1871.893311,43.26538236,0.445232034,2785.750488,52.78020925,0.181916356,FALSE
536,1003,1938.718018,44.03087573,0.425427377,2785.906738,52.78168942,0.181870401,FALSE
537,299,2248.392822,47.41722074,0.333649874,2786.002441,52.78259601,0.181842268,FALSE
538,300,2241.905762,47.34876727,0.335572481,2786.033691,52.78289203,0.181833148,FALSE
539,1537,1891.043945,43.48613509,0.43955642,2786.053955,52.78308399,0.181827188,FALSE
540,1006,1944.168457,44.09272567,0.423812032,2786.163086,52.78411774,0.18179518,FALSE
541,1164,1904.484375,43.64039843,0.435573101,2786.474365,52.78706627,0.181703746,FALSE
542,788,1987.664307,44.58322898,0.410921335,2786.613525,52.78838438,0.181662858,FALSE
543,431,2172.176514,46.60661448,0.356237948,2786.625977,52.78850231,0.181659162,FALSE
544,704,2065.262695,45.44516141,0.387923658,2786.700195,52.78920529,0.181637406,FALSE
545,690,2035.109009,45.11218249,0.396860242,2786.828857,52.79042392,0.181599617,FALSE
546,1140,1916.583252,43.77879912,0.431987464,2786.847168,52.79059734,0.181594253,FALSE
547,1044,1938.6604,44.03022144,0.425444484,2786.99585,52.79200555,0.181550622,FALSE
548,1163,1912.44043,43.73145812,0.433215201,2787.016113,52.79219747,0.181544602,FALSE
549,1186,1921.446655,43.83430911,0.430546045,2787.365723,52.79550855,0.181441963,FALSE
550,1351,1889.526489,43.46868401,0.440006196,2787.582275,52.79755937,0.181378365,FALSE
551,952,1934.434326,43.98220465,0.426696956,2787.640869,52.79811426,0.181361198,FALSE
552,1531,1919.672607,43.8140686,0.431071818,2787.8125,52.79973958,0.181310773,FALSE
553,1245,1898.97522,43.57723281,0.437205851,2788.034424,52.8018411,0.181245625,FALSE
554,330,2222.762451,47.14618172,0.341245949,2788.150635,52.80294154,0.181211472,FALSE
555,1124,1917.002808,43.78359062,0.43186307,2788.170654,52.8031311,0.181205571,FALSE
556,1078,1953.998779,44.2040584,0.420898676,2788.178955,52.8032097,0.181203127,FALSE
557,1128,1921.758057,43.837861,0.430453777,2788.181641,52.80323513,0.181202352,FALSE
558,632,2115.359619,45.99303881,0.373076618,2788.395508,52.80526023,0.181139588,FALSE
559,1532,1872.466553,43.27200657,0.44506216,2788.594238,52.80714192,0.181081176,FALSE
560,1134,1933.64502,43.97323072,0.426930845,2788.66748,52.80783541,0.181059718,FALSE
561,1506,1897.716309,43.56278582,0.437578976,2788.874268,52.80979329,0.180998921,FALSE
562,921,1940.953491,44.05625371,0.424764872,2788.916016,52.81018856,0.180986702,FALSE
563,403,2177.581299,46.66456149,0.354636133,2788.98584,52.81084964,0.180966198,FALSE
564,416,2213.654053,47.04948515,0.343945384,2789.043457,52.81139514,0.180949271,FALSE
565,1000,1937.087036,44.01235095,0.425910771,2789.173828,52.81262944,0.180911005,FALSE
566,991,1943.584473,44.08610294,0.423985124,2789.351318,52.81430979,0.18085885,FALSE
567,1009,1931.14978,43.9448493,0.42767036,2789.357178,52.81436526,0.180857182,FALSE
568,1534,1873.012329,43.27831246,0.444900393,2789.475586,52.81548623,0.180822372,FALSE
569,1229,1906.788818,43.66679309,0.434890151,2789.546875,52.81616112,0.180801451,FALSE
570,885,1954.861816,44.21381929,0.420642912,2789.828613,52.81882821,0.18071866,FALSE
571,1013,1932.843872,43.96412028,0.42716831,2790.12915,52.82167311,0.180630505,FALSE
572,1507,1873.987183,43.2895736,0.44461149,2790.174561,52.82210295,0.180617154,FALSE
573,1187,1956.572998,44.23316627,0.420135796,2790.398438,52.82422207,0.18055135,FALSE
574,1353,1896.067383,43.54385586,0.438067615,2790.401367,52.8242498,0.180550456,FALSE
575,311,2255.404053,47.49109446,0.331572056,2790.437256,52.8245895,0.180539966,FALSE
576,1529,1904.901855,43.64518135,0.435449421,2790.471436,52.82491302,0.180529952,FALSE
577,345,2219.814453,47.11490691,0.342119634,2790.482178,52.8250147,0.180526793,FALSE
578,1133,1914.009399,43.74939313,0.432750225,2790.518311,52.8253567,0.180516183,FALSE
579,977,1947.043457,44.12531538,0.422959983,2790.571289,52.82585815,0.180500627,FALSE
580,1196,1906.219727,43.6602763,0.435058832,2790.778076,52.82781536,0.18043983,FALSE
581,1050,1935.936401,43.99927728,0.426251769,2790.827637,52.82828444,0.180425346,FALSE
582,841,1996.05249,44.67720325,0.408435345,2790.83374,52.82834221,0.180423498,FALSE
583,284,2292.491455,47.87996925,0.320580542,2791.035889,52.83025543,0.180364192,FALSE
584,1482,1895.02002,43.53182766,0.438378036,2791.068359,52.83056274,0.180354655,FALSE
585,965,1960.404907,44.27645997,0.419000149,2791.080566,52.83067827,0.180351019,FALSE
586,1092,1921.386353,43.83362126,0.430563927,2791.115234,52.83100637,0.180340886,FALSE
587,1106,1913.871826,43.74782082,0.432790995,2791.333496,52.83307199,0.180276752,FALSE
588,291,2283.212891,47.782977,0.323330402,2791.851563,52.83797463,0.18012464,FALSE
589,1160,1905.414673,43.6510558,0.43529743,2792.006104,52.83943701,0.180079222,FALSE
590,1012,1942.4198,44.07289189,0.424330294,2792.017334,52.83954328,0.180075943,FALSE
591,790,2022.252075,44.96945714,0.400670648,2792.023438,52.83960103,0.180074155,FALSE
592,1081,1932.928711,43.96508514,0.427143157,2792.063477,52.83997991,0.180062354,FALSE
593,1165,1902.472656,43.61734353,0.436169326,2792.086182,52.84019475,0.180055737,FALSE
594,317,2216.662598,47.08144643,0.343053758,2792.281982,52.84204749,0.179998219,FALSE
595,617,2128.485596,46.13551339,0.369186521,2792.402344,52.84318635,0.179962873,FALSE
596,1321,1913.074463,43.73870669,0.433027327,2792.415771,52.8433134,0.17995894,FALSE
597,1197,1912.970947,43.73752333,0.433057964,2792.429688,52.84344508,0.179954886,FALSE
598,1225,1902.625366,43.61909406,0.436124086,2792.44751,52.84361371,0.179949641,FALSE
599,1108,1943.239136,44.08218615,0.424087465,2792.468506,52.84381237,0.179943502,FALSE
600,272,2292.434814,47.87937776,0.320597351,2792.496094,52.8440734,0.179935336,FALSE
601,1530,1876.021118,43.31305944,0.444008708,2792.577637,52.84484494,0.179911435,FALSE
602,1336,1888.144653,43.45278649,0.44041568,2792.796387,52.84691464,0.179847121,FALSE
603,1350,1904.880981,43.64494222,0.43545562,2792.865234,52.84756602,0.179826975,FALSE
604,798,1999.884399,44.72006708,0.407299697,2792.9104,52.84799334,0.179813683,FALSE
605,1192,1908.064819,43.6814013,0.434512019,2793.407471,52.85269596,0.179667711,FALSE
606,507,2171.857178,46.60318849,0.3563326,2793.413818,52.85275601,0.179665864,FALSE
607,1088,1948.251709,44.1390044,0.422601938,2793.724854,52.8556984,0.17957449,FALSE
608,849,2029.337891,45.048173,0.398570657,2793.831543,52.85670764,0.179543197,FALSE
609,309,2247.787598,47.4108384,0.333829284,2793.855957,52.85693859,0.179535985,FALSE
610,996,1940.138672,44.04700525,0.42500639,2793.866455,52.8570379,0.179532945,FALSE
611,1491,1879.09021,43.34847414,0.443099141,2794.038086,52.85866141,0.179482579,FALSE
612,835,1989.514038,44.60396886,0.410373092,2794.122803,52.85946275,0.179457605,FALSE
613,324,2218.393311,47.09982283,0.342540801,2794.227295,52.86045114,0.179426908,FALSE
614,1318,1894.352783,43.52416321,0.438575804,2794.260742,52.86076751,0.179417133,FALSE
615,1384,1894.143188,43.52175535,0.438637912,2794.26709,52.86082756,0.179415286,FALSE
616,1032,1960.012329,44.27202649,0.419116437,2794.399658,52.86208148,0.179376304,FALSE
617,1364,1885.114502,43.41790532,0.441313684,2794.473145,52.86277655,0.179354787,FALSE
618,510,2154,46.41120554,0.361624837,2794.477051,52.8628135,0.179353654,FALSE
619,1334,1886.964355,43.43920298,0.4407655,2794.479004,52.86283197,0.179352999,FALSE
620,1298,1890.589111,43.48090513,0.439691246,2794.584961,52.86383415,0.179321945,FALSE
621,681,2052.760986,45.30740542,0.391628802,2794.756592,52.86545745,0.179271519,FALSE
622,1481,1887.049072,43.44017809,0.440740407,2794.785889,52.86573454,0.179262936,FALSE
623,1142,1908.264038,43.6836816,0.434452951,2795.125732,52.86894866,0.179163098,FALSE
624,864,2019.654907,44.94057084,0.401440382,2795.256348,52.87018392,0.179124773,FALSE
625,1376,1891.857056,43.49548316,0.439315438,2795.55127,52.87297296,0.179038167,FALSE
626,1308,1910.488037,43.70912991,0.433793843,2795.690674,52.87429124,0.178997219,FALSE
627,1403,1917.915527,43.79401246,0.431592584,2795.746582,52.87481992,0.178980768,FALSE
628,986,1946.687134,44.12127756,0.423065603,2795.940674,52.87665528,0.178923786,FALSE
629,1280,1897.089111,43.55558645,0.437764823,2796.196045,52.87907001,0.178848803,FALSE
630,1524,1871.825317,43.26459658,0.44525224,2796.232666,52.87941628,0.178838015,FALSE
631,1242,1905.647339,43.65372079,0.435228467,2796.39502,52.88095139,0.178790331,FALSE
632,803,2018.665283,44.92955913,0.401733637,2796.421387,52.88120069,0.178782642,FALSE
633,1179,1977.611816,44.47034761,0.413900554,2796.603516,52.88292272,0.178729177,FALSE
634,316,2251.610596,47.45113903,0.332696319,2796.831543,52.88507864,0.178662181,FALSE
635,1014,2009.85022,44.83135309,0.404346108,2797.152832,52.88811617,0.178567827,FALSE
636,902,1955.109253,44.21661738,0.420569599,2797.691162,52.89320525,0.178409755,FALSE
637,260,2317.444092,48.13983893,0.313185394,2797.760986,52.8938653,0.178389192,FALSE
638,1473,1937.565308,44.01778399,0.425769031,2797.813477,52.89436148,0.178373814,FALSE
639,1525,1903.697144,43.63137797,0.435806453,2797.834717,52.89456226,0.178367615,FALSE
640,1467,1909.342529,43.69602418,0.434133291,2797.850586,52.89471227,0.178362966,FALSE
641,1161,1921.450073,43.8343481,0.430545032,2797.9104,52.89527768,0.178345323,FALSE
642,1377,1884.498291,43.41080846,0.441496372,2797.933105,52.8954923,0.178338706,FALSE
643,356,2222.946777,47.14813652,0.341191351,2798.041016,52.89651232,0.178306997,FALSE
644,1030,1931.026489,43.94344649,0.427706957,2798.077637,52.89685848,0.178296208,FALSE
645,1437,1893.173584,43.51061461,0.438925266,2798.126709,52.89732232,0.178281844,FALSE
646,270,2311.586426,48.07896032,0.314921439,2798.15918,52.89762924,0.178272307,FALSE
647,1213,1922.890625,43.85077679,0.430118144,2798.330566,52.8992492,0.178221941,FALSE
648,1390,1878.074219,43.33675367,0.443400204,2798.426514,52.90015608,0.178193748,FALSE
649,1388,1879.74939,43.35607673,0.442903757,2798.42749,52.90016531,0.17819351,FALSE
650,1417,1881.275146,43.37366882,0.442451596,2798.551758,52.90133985,0.178156972,FALSE
651,1065,2000.736938,44.72959801,0.407047033,2798.5896,52.90169751,0.178145885,FALSE
652,248,2341.788086,48.39202502,0.305970669,2798.666992,52.90242898,0.178123176,TRUE
653,802,2046.878418,45.24244045,0.393372178,2798.98291,52.90541475,0.178030372,FALSE
654,643,2119.26123,46.03543451,0.371920288,2799.0354,52.90591083,0.178014994,FALSE
655,1193,1909.71521,43.70028844,0.434022903,2799.064697,52.9061877,0.178006411,FALSE
656,1074,1926.759766,43.89487175,0.42897141,2799.081055,52.90634229,0.178001583,FALSE
657,1414,1898.512573,43.57192414,0.437343001,2799.091797,52.90644381,0.177998424,FALSE
658,1500,1903.552734,43.62972306,0.435849249,2799.09375,52.90646227,0.177997887,FALSE
659,978,1937.826538,44.02075122,0.425691605,2799.121826,52.90672761,0.177989602,FALSE
660,430,2215.52124,47.06932377,0.343391955,2799.553955,52.91081133,0.177862704,FALSE
661,868,2018.601807,44.92885272,0.401752472,2799.663818,52.91184951,0.177830458,FALSE
662,256,2340.085449,48.3744297,0.306475222,2799.684814,52.91204791,0.177824318,FALSE
663,1105,1927.709717,43.90569117,0.428689897,2799.777344,52.91292228,0.177797079,FALSE
664,1190,1904.032837,43.63522473,0.435706973,2799.799316,52.91312991,0.177790642,FALSE
665,1201,1936.332397,44.00377708,0.426134408,2800.303711,52.91789594,0.177642524,FALSE
666,448,2155.931641,46.43201095,0.361052334,2800.312744,52.91798129,0.177639842,FALSE
667,954,1958.503418,44.25498184,0.419563651,2800.322998,52.91807818,0.177636862,FALSE
668,1215,1904.396729,43.63939423,0.435599089,2800.349365,52.91832731,0.177629113,FALSE
669,830,2029.095337,45.04548076,0.39864254,2800.476318,52.91952682,0.177591801,FALSE
670,1090,1934.257202,43.98019102,0.426749408,2800.646729,52.92113688,0.177541792,FALSE
671,1536,1873.843628,43.2879155,0.444654047,2800.706299,52.9216997,0.177524269,FALSE
672,1104,1919.033691,43.80677677,0.431261182,2800.744385,52.92205953,0.177513063,FALSE
673,1516,1905.828979,43.65580121,0.435174644,2800.751221,52.92212411,0.177511096,FALSE
674,1194,1907.817139,43.67856612,0.434585392,2800.863037,52.92318053,0.177478254,FALSE
675,1087,1928.572144,43.91551142,0.428434312,2800.880859,52.92334891,0.177473068,FALSE
676,1439,1877.737793,43.33287197,0.443499923,2800.995361,52.92443067,0.177439392,FALSE
677,262,2327.211914,48.24118483,0.310290456,2801.12207,52.92562773,0.177402198,FALSE
678,1424,1893.339111,43.51251672,0.438876212,2801.498291,52.92918185,0.177291691,FALSE
679,712,2091.784668,45.73603249,0.380063474,2801.669434,52.93079854,0.177241445,FALSE
680,937,1946.248047,44.11630137,0.42319572,2801.68042,52.93090232,0.177238226,FALSE
681,901,1980.678345,44.5048126,0.412991762,2801.69165,52.9310084,0.177234948,FALSE
682,1461,1883.765381,43.40236607,0.441713572,2801.724854,52.93132205,0.177225173,FALSE
683,1262,1913.880371,43.74791848,0.432788491,2801.81958,52.93221684,0.177197337,FALSE
684,1178,1906.405762,43.66240673,0.435003698,2801.84082,52.93241748,0.177191079,FALSE
685,1085,1944.48938,44.0963647,0.423716962,2801.998779,52.93390954,0.177144766,FALSE
686,1297,1896.566162,43.5495828,0.437919855,2802.202881,52.9358374,0.177084804,FALSE
687,1120,1939.163574,44.03593503,0.425295353,2802.30542,52.93680591,0.177054644,FALSE
688,1216,1921.862671,43.83905417,0.430422783,2802.372803,52.93744235,0.177034855,FALSE
689,1243,1916.424927,43.77699084,0.432034373,2802.708984,52.94061753,0.17693615,FALSE
690,247,2342.587402,48.40028308,0.305733681,2802.723877,52.94075818,0.176931739,TRUE
691,720,2053.5,45.31556024,0.391409755,2802.857178,52.94201713,0.176892698,FALSE
692,1244,1903.713745,43.63156822,0.435801506,2802.982178,52.94319765,0.176855981,FALSE
693,1040,1931.222046,43.94567153,0.427648962,2803,52.94336597,0.176850677,FALSE
694,1352,1918.364746,43.79914093,0.431459427,2803.012695,52.94348586,0.176846921,FALSE
695,1386,1883.782837,43.40256717,0.441708386,2803.051514,52.94385246,0.176835537,FALSE
696,843,2011.7052,44.85203675,0.403796375,2803.086182,52.94417987,0.176825404,FALSE
697,847,2005.763672,44.785753,0.405557275,2803.095947,52.94427209,0.176822484,FALSE
698,719,2107.001221,45.90208297,0.375553727,2803.134277,52.94463408,0.176811278,FALSE
699,1330,1908.162964,43.6825247,0.434482932,2803.258057,52.94580301,0.176774919,FALSE
700,295,2299.095459,47.94888381,0.318623304,2803.35498,52.94671832,0.176746488,FALSE
701,1228,1903.712402,43.63155283,0.435801923,2803.403809,52.94717942,0.176732123,FALSE
702,1333,1910.09729,43.70465982,0.433909655,2803.503418,52.94812006,0.176702857,FALSE
703,789,2053.987549,45.32093941,0.391265273,2803.529541,52.94836675,0.176695228,FALSE
704,259,2328.465332,48.25417424,0.309919,2803.616455,52.94918748,0.176669657,FALSE
705,1073,1947.322998,44.12848284,0.422877192,2803.788818,52.95081509,0.176619053,FALSE
706,1247,1901.459473,43.60572752,0.436469615,2803.871582,52.9515966,0.176594734,FALSE
707,1509,1894.68042,43.5279269,0.438478708,2803.904785,52.95191012,0.176584959,FALSE
708,1436,1879.613037,43.35450423,0.442944169,2804.201172,52.95470868,0.176497936,FALSE
709,1093,1922.901855,43.85090484,0.430114806,2804.274902,52.95540485,0.1764763,FALSE
710,1270,1913.25,43.7407133,0.432975292,2804.32251,52.95585435,0.176462293,FALSE
711,1385,1889.874634,43.47268837,0.439903021,2804.463379,52.95718439,0.176420987,FALSE
712,249,2342.362305,48.39795765,0.305800438,2804.477051,52.95731348,0.176416993,FALSE
713,1223,1912.00769,43.72651016,0.43334347,2804.530518,52.95781829,0.176401258,FALSE
714,1095,1948.718018,44.14428635,0.422463715,2804.592773,52.95840607,0.176382959,FALSE
715,808,2025.503418,45.00559319,0.399707019,2804.623779,52.95869881,0.176373839,FALSE
716,1471,1894.120728,43.5214973,0.438644588,2804.628906,52.95874721,0.176372349,FALSE
717,1167,1918.173462,43.79695722,0.431516171,2804.760254,52.95998729,0.176333785,FALSE
718,924,1958.329346,44.2530151,0.419615269,2804.791016,52.96027771,0.176324785,FALSE
719,1387,1897.243774,43.55736189,0.437718987,2804.812256,52.96047824,0.176318467,FALSE
720,1042,1935.147339,43.9903096,0.426485598,2804.932617,52.96161456,0.176283181,FALSE
721,1440,1897.423462,43.55942449,0.437665761,2805.138672,52.96355985,0.176222622,FALSE
722,1451,1900.831543,43.59852684,0.4366557,2805.24585,52.96457165,0.176191211,FALSE
723,1323,1919.724854,43.81466482,0.43105638,2805.355713,52.96560877,0.176158905,FALSE
724,1460,1888.242554,43.45391299,0.440386653,2805.448242,52.96648225,0.176131785,FALSE
725,371,2202.247803,46.92811314,0.347325742,2805.570313,52.96763458,0.176095843,FALSE
726,926,1978.501953,44.48035469,0.413636744,2805.578857,52.96771524,0.17609334,FALSE
727,1143,1945.723389,44.11035466,0.423351228,2805.900146,52.97074803,0.175999045,FALSE
728,1419,1888.021362,43.45136778,0.440452218,2805.958252,52.97129649,0.175981998,FALSE
729,1047,1977.539917,44.4695392,0.413921893,2805.963867,52.97134949,0.17598027,FALSE
730,852,2011.640381,44.85131415,0.403815627,2806.154541,52.97314925,0.175924361,FALSE
731,934,1952.485474,44.18693782,0.421347141,2806.230713,52.97386821,0.175901949,FALSE
732,844,1968.583618,44.36872342,0.416576207,2806.35083,52.97500194,0.175866663,FALSE
733,1089,1916.335571,43.77597025,0.432060838,2806.811768,52.97935228,0.175731301,FALSE
734,462,2217.562256,47.09099973,0.342787087,2806.875732,52.97995595,0.175712526,FALSE
735,219,2402.489014,49.01519166,0.287980855,2806.986328,52.98099969,0.175680041,TRUE
736,250,2336.24707,48.33473979,0.307612836,2807.095947,52.98203419,0.175647855,FALSE
737,947,1957.499146,44.24363395,0.419861257,2807.46582,52.98552463,0.175539196,FALSE
738,895,1964.996582,44.32828197,0.417639315,2807.468506,52.98554997,0.17553848,FALSE
739,1319,1903.165161,43.62528122,0.435964108,2808.223633,52.99267528,0.175316691,FALSE
740,1383,1882.203491,43.3843692,0.442176461,2808.364014,52.99399979,0.175275505,FALSE
741,404,2225.842529,47.17883561,0.340333045,2808.711426,52.99727753,0.175173461,FALSE
742,1122,1908.976074,43.69183075,0.434241951,2808.825928,52.99835778,0.175139785,FALSE
743,1389,1907.309692,43.67275687,0.434735775,2809.146729,53.00138421,0.175045609,FALSE
744,302,2288.343994,47.83663862,0.321809649,2809.179932,53.00169744,0.175035834,FALSE
745,1375,1920.678345,43.82554443,0.430773795,2809.587402,53.00554124,0.174916208,FALSE
746,218,2406.1875,49.05290511,0.286884725,2809.936768,53.00883669,0.174813569,TRUE
747,1035,1951.147583,44.17179624,0.421743691,2810.079102,53.01017923,0.174771786,FALSE
748,254,2348.240967,48.45865214,0.304058194,2810.208008,53.01139508,0.174733937,FALSE
749,496,2184.610596,46.7398181,0.352552831,2810.360596,53.01283425,0.174689114,FALSE
750,1493,1889.870728,43.47264344,0.439904153,2810.441162,53.01359413,0.174665511,FALSE
751,271,2307.095947,48.03223862,0.316252232,2810.495361,53.01410531,0.174649596,FALSE
752,876,2009.40332,44.82636858,0.40447855,2810.800781,53.01698578,0.174559891,FALSE
753,1289,1893.611328,43.51564464,0.438795567,2810.979492,53.01867117,0.17450738,FALSE
754,1077,1932.062744,43.95523569,0.427399814,2811.15625,53.02033808,0.174455523,FALSE
755,1069,1969.963257,44.38426812,0.416167319,2811.230713,53.02104028,0.174433589,FALSE
756,1071,1959.255737,44.26348085,0.41934067,2811.292725,53.02162507,0.17441541,FALSE
757,850,1997.249634,44.69059894,0.408080578,2811.332275,53.02199803,0.174403787,FALSE
758,1268,1902.238525,43.61465952,0.436238766,2811.47583,53.02335174,0.174361587,FALSE
759,1335,1912.370972,43.73066397,0.433235824,2811.547119,53.02402398,0.174340665,FALSE
760,241,2355.100342,48.52937607,0.302025318,2811.69751,53.0254421,0.174296498,FALSE
761,1188,1920.155029,43.81957359,0.430928826,2811.766113,53.02608899,0.174276352,FALSE
762,1508,1945.390381,44.10657979,0.423449934,2811.789063,53.02630538,0.174269676,FALSE
763,227,2383.579346,48.82191461,0.293585062,2811.818359,53.02658163,0.174261093,FALSE
764,1365,1912.806152,43.73563938,0.43310684,2811.939941,53.02772804,0.174225271,FALSE
765,497,2162.69873,46.50482481,0.359046817,2811.988525,53.02818614,0.174211085,FALSE
766,348,2252.34082,47.4588329,0.332479835,2812.166748,53.02986657,0.174158692,FALSE
767,1060,1948.891602,44.14625241,0.422412276,2812.365234,53.03173799,0.174100459,FALSE
768,252,2348.235107,48.45859168,0.304059923,2812.542725,53.0334114,0.174048364,FALSE
769,290,2292.112305,47.8760097,0.320692897,2812.590332,53.03386024,0.174034297,FALSE
770,1064,1941.754272,44.06534094,0.424527526,2812.656982,53.03448861,0.174014747,FALSE
771,918,1999.752075,44.71858758,0.407338858,2812.764404,53.03550136,0.173983276,FALSE
772,761,2081.827393,45.62704672,0.383014441,2812.899414,53.03677417,0.173943579,FALSE
773,985,2007.578125,44.80600546,0.405019522,2813.257324,53.04014823,0.173838496,FALSE
774,961,2003.166382,44.75674677,0.406327009,2813.617676,53.04354509,0.173732638,FALSE
775,993,1963.807617,44.31486903,0.417991698,2813.640869,53.04376372,0.173725843,FALSE
776,914,1988.586548,44.5935707,0.410647988,2813.709961,53.04441498,0.173705578,FALSE
777,1258,1921.876099,43.83920732,0.430418789,2813.759277,53.04487984,0.173691034,FALSE
778,1314,1940.428101,44.05029058,0.424920559,2813.771973,53.04499951,0.173687339,FALSE
779,867,1988.837402,44.59638329,0.410573661,2813.861328,53.04584176,0.173661053,FALSE
780,1125,1966.956543,44.3503838,0.417058468,2814.496094,53.0518246,0.173474669,FALSE
781,315,2276.043945,47.70790234,0.32545501,2814.727051,53.05400127,0.173406899,FALSE
782,1337,1925.851074,43.88451976,0.429240704,2814.883057,53.05547151,0.173361003,FALSE
783,415,2248.482422,47.41816553,0.33362335,2815.016602,53.05673003,0.173321784,FALSE
784,1348,1914.391479,43.7537596,0.432636976,2815.230469,53.05874545,0.17325902,FALSE
785,1139,1914.847534,43.7589709,0.432501853,2815.296875,53.05937123,0.17323947,FALSE
786,1438,1890.661865,43.48174175,0.439669669,2815.438477,53.06070558,0.173197925,FALSE
787,228,2384.342041,48.82972497,0.293358982,2815.611572,53.06233666,0.173147082,FALSE
788,1490,1915.057617,43.76137129,0.432439566,2815.703613,53.06320395,0.173120081,FALSE
789,1150,1931.663452,43.95069342,0.427518129,2815.738281,53.06353061,0.173109889,FALSE
790,1533,1924.721436,43.87164729,0.429575562,2815.764404,53.06377676,0.17310226,FALSE
791,1469,1892.092773,43.49819276,0.439245582,2815.786377,53.0639838,0.173095822,FALSE
792,1296,1931.602661,43.95000183,0.42753619,2816.046387,53.06643371,0.173019409,FALSE
793,1327,1952.771362,44.19017269,0.421262443,2816.056641,53.06653032,0.173016429,FALSE
794,1159,1940.249146,44.04825928,0.424973607,2816.129883,53.06722042,0.172994852,FALSE
795,1218,1945.896362,44.11231531,0.423299968,2816.203613,53.0679151,0.172973275,FALSE
796,932,1977.132446,44.46495751,0.414042592,2816.354248,53.06933435,0.172928989,FALSE
797,446,2216.419434,47.07886398,0.34312582,2816.504639,53.07075125,0.172884822,FALSE
798,1271,1911.026611,43.71529036,0.433634222,2816.561768,53.07128948,0.172868013,FALSE
799,1082,1995.834839,44.67476736,0.408499837,2816.578857,53.07145049,0.172863007,FALSE
800,987,1975.013062,44.44111904,0.414670765,2816.658447,53.07220032,0.172839642,FALSE
801,623,2175.232422,46.63938702,0.355332255,2816.887695,53.07436006,0.172772288,FALSE
802,243,2376.993896,48.75442438,0.295536816,2817.467041,53.07981764,0.172602177,FALSE
803,1322,1896.509155,43.54892829,0.437936723,2817.591309,53.0809882,0.172565699,FALSE
804,1109,1937.630981,44.01852998,0.42574954,2817.698486,53.08199776,0.172534287,FALSE
805,257,2352.388672,48.50142959,0.302828968,2817.878906,53.08369718,0.172481298,FALSE
806,618,2116.696777,46.00757304,0.372680366,2817.966309,53.08452042,0.172455609,FALSE
807,1309,1903.151001,43.62511892,0.43596828,2818.021729,53.08504242,0.172439277,FALSE
808,1260,1905.231689,43.64895978,0.43535167,2818.051514,53.08532296,0.172430515,FALSE
809,461,2202.362793,46.9293383,0.347291708,2818.306396,53.08772359,0.172355711,FALSE
810,1299,1946.353882,44.11750086,0.423164368,2818.386963,53.08848239,0.172332048,FALSE
811,1393,1934.355835,43.98131234,0.426720202,2818.390869,53.08851918,0.172330916,FALSE
812,1423,1915.423584,43.76555248,0.432331085,2818.445801,53.08903654,0.172314763,FALSE
813,296,2298.190674,47.93944799,0.318891466,2818.482178,53.08937914,0.172304034,FALSE
814,1326,1898.311401,43.56961558,0.437402606,2818.7771,53.09215667,0.172217488,FALSE
815,1513,1920.989136,43.82909006,0.430681646,2818.972168,53.09399371,0.172160149,FALSE
816,1084,2003.113892,44.75616038,0.406342566,2819.074707,53.09495934,0.172130108,FALSE
817,361,2235.875488,47.28504508,0.337359667,2819.249512,53.09660546,0.172078729,FALSE
818,286,2303.511719,47.99491347,0.317314446,2819.31958,53.09726528,0.172058165,FALSE
819,1495,1933.051636,43.96648309,0.427106738,2819.448486,53.09847913,0.172020376,FALSE
820,1261,1933.754639,43.97447713,0.42689836,2819.525879,53.09920789,0.171997607,FALSE
821,283,2307.364014,48.03502903,0.316172779,2819.692871,53.10078032,0.171948552,FALSE
822,1476,1900.021362,43.58923448,0.436895847,2819.984131,53.10352277,0.171863019,FALSE
823,833,2011.7771,44.85283826,0.403775096,2820.010986,53.10377563,0.171855092,FALSE
824,964,1976.680908,44.45987976,0.414176464,2820.274414,53.10625588,0.171777785,FALSE
825,1489,1890.855103,43.48396374,0.439612389,2820.312012,53.10660987,0.171766698,FALSE
826,1313,1902.867065,43.62186453,0.436052442,2820.325195,53.10673399,0.171762884,FALSE
827,1028,1976.269653,44.45525451,0.414298356,2820.375732,53.1072098,0.171747983,FALSE
828,320,2270.138184,47.64596713,0.3272053,2820.419922,53.10762584,0.171734989,FALSE
829,418,2202.892334,46.93497985,0.347134769,2820.714111,53.11039551,0.171648622,FALSE
830,1119,1927.814819,43.90688806,0.428658724,2820.747314,53.1107081,0.171638906,FALSE
