Region,Site Name,EPA ID,Address 1,Address 2,City,State,Zip Code,County,Primary Latitude,Primary Longitude,NPL Status,Site Category,Category Code,HRS Score,Listing (Finalized) Date,Proposed Date,Deleted Date,Preferred Contaminant Name,CAS Number,Site ID
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,SILICON,7440-21-3,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,TETRACHLOROETHENE,127-18-4,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,THALLIUM,7440-28-0,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,TOLUENE,108-88-3,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,"TRANS-1,2-DICHLOROETHENE",156-60-5,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,TRICHLOROETHENE,79-01-6,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,VOC,E761346,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,XYLENE (MIXED ISOMERS),1330-20-7,201338
2,CLAREMONT POLYCHEMICAL,NYD002044584,501 WINDING ROAD,,OLD BETHPAGE,NY,11804,NASSAU,40.7576,-73.4432,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,31.62000084,1986-06-10,1984-10-15,,ZINC,7440-66-6,201338
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,"1,1,1-TRICHLOROETHANE",71-55-6,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,"2,4-DIMETHYLPHENOL",105-67-9,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,2-BUTANONE (METHYL ETHYL KETONE),78-93-3,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,4-CHLORO-3-METHYLPHENOL,35421-08-0,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,ACETONE,67-64-1,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,AROCLOR 1242,53469-21-9,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,CADMIUM,7440-43-9,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH),E17001801,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,CHROMIUM,7440-47-3,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,DI-N-OCTYL PHTHALATE,117-84-0,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,DIBUTYL PHTHALATE,84-74-2,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,DICHLOROMETHANE (METHYLENE CHLORIDE),75-09-2,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,MANGANESE,7439-96-5,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,N-NITROSODIMETHYLAMINE,62-75-9,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,PHENOL,108-95-2,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,POLYCHLORINATED BIPHENYLS (PCBs),1336-36-3,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),130498-29-2,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,SELENIUM,7782-49-2,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,SILVER,7440-22-4,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,TETRACHLOROETHENE,127-18-4,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,THALLIUM,7440-28-0,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,TOLUENE,108-88-3,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,"TRANS-1,2-DICHLOROETHENE",156-60-5,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,TRICHLOROETHENE,79-01-6,201192
2,CLOTHIER DISPOSAL,NYD000511576,SOUTH GRANBY ROAD COUNTY ROAD 55,,TOWN OF GRANBY,NY,13069,OSWEGO,43.247219,-76.412781,Deleted from the Final NPL,Waste Management,WM,34.47999954,1986-06-10,1984-10-15,35103,XYLENE (MIXED ISOMERS),1330-20-7,201192
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"1,1,1-TRICHLOROETHANE",71-55-6,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"1,1-DICHLOROETHANE",75-34-3,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"1,1-DICHLOROETHENE",75-35-4,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"1,2-DICHLOROETHANE",107-06-2,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"1,2-DICHLOROPROPANE",78-87-5,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,BENZENE,71-43-2,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,CHLOROBENZENE,108-90-7,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,CHLOROETHANE,75-00-3,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,CHLOROETHENE (VINYL CHLORIDE),75-01-4,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,ETHYLBENZENE,100-41-4,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,TETRACHLOROETHENE,127-18-4,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,TOLUENE,108-88-3,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,"TRANS-1,2-DICHLOROETHENE",156-60-5,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,TRICHLOROETHENE,79-01-6,202237
2,COLESVILLE MUNICIPAL LANDFILL,NYD980768691,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,BROOME,42.160419,-75.58945,Currently on the Final NPL,Waste Management,WM,30.26000023,1986-06-10,1984-10-15,,XYLENE (MIXED ISOMERS),1330-20-7,202237
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,DICHLOROMETHANE (METHYLENE CHLORIDE),75-09-2,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,ETHYLBENZENE,100-41-4,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,HEXACHLOROBENZENE,118-74-1,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,METHANE,74-82-8,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,PHENOL,108-95-2,200719
2,COMBE FILL NORTH LANDFILL,NJD980530596,GOLDMINE ROAD,,MOUNT OLIVE TOWNSHIP,NJ,7828,MORRIS,40.881939,-74.713331,Deleted from the Final NPL,Waste Management,WM,47.79000092,1983-09-08,1982-12-30,38140,TOLUENE,108-88-3,200719
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"1,1-DICHLOROETHANE",75-34-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"1,2-DICHLOROBENZENE",95-50-1,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"1,2-DICHLOROETHANE",107-06-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"1,4-DICHLOROBENZENE",106-46-7,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"1,4-DIOXANE",123-91-1,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,ALPHA-HEXACHLOROCYCLOHEXANE,319-84-6,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,ARSENIC,7440-38-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,BASE NEUTRAL ACIDS,E17001603,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,BENZENE,71-43-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,BENZO[A]PYRENE,50-32-8,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,BERYLLIUM,7440-41-7,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,CADMIUM,7440-43-9,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,CHLOROBENZENE,108-90-7,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,CHLOROETHANE,75-00-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,CHLOROFORM,67-66-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,CHROMIUM,7440-47-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,COPPER,7440-50-8,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"CYANIDES, INORGANIC SALTS",E17001728,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,DI-N-OCTYL PHTHALATE,117-84-0,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,DIBUTYL PHTHALATE,84-74-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,DICHLOROMETHANE (METHYLENE CHLORIDE),75-09-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,ETHYLBENZENE,100-41-4,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,LEAD,7439-92-1,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,MERCURY,7439-97-6,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,METALS,E17001751,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,NICKEL,7440-02-0,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"P,P'-DDE",72-55-9,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"P,P'-DDT",50-29-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,PENTACHLOROPHENOL,87-86-5,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,PHENOL,108-95-2,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,SILVER,7440-22-4,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,TETRACHLOROETHENE,127-18-4,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,THALLIUM,7440-28-0,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,TOLUENE,108-88-3,200489
2,COMBE FILL SOUTH LANDFILL,NJD094966611,PARKER ROAD- BOX 418,,CHESTER TOWNSHIP,NJ,7930,MORRIS,40.771669,-74.738331,Currently on the Final NPL,Waste Management,WM,45.22000122,1983-09-08,1982-12-30,,"TRANS-1,2-DICHLOROETHENE",156-60-5,200489
